OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
23571,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID#23571) Eden Hill,921 1st Ave W,Seattle,WA,98119,3879900685,7,MAGNOLIA / QUEEN ANNE,47.62752,-122.35831,1929,1,3,"36,282","4,882","31,400","Multifamily Housing, Parking",Multifamily Housing,"31,400",Parking,"4,882",,,,90,30.60000038,32.90000153,69.09999847,75.40000153,"961,476.1875","1,032,597.375",0,"162,601.7031","554,797","4,066.790283","406,679",false,,Compliant,,25.47,0.7
23574,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Olympic West,110 W Olympic PL,Seattle,WA,98119,3879900720,7,MAGNOLIA / QUEEN ANNE,47.62692,-122.35893,1970,1,9,"54,820",0,"54,820","Multifamily Housing, Parking",Multifamily Housing,"44,547",Parking,"10,273",,,,54,52.5,57,139.6000061,152.8999939,"2,338,567.75","2,538,161.5",0,"527,548.8125","1,799,997","5,385.709961","538,571",false,,Compliant,,41.15,0.75
23575,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Hadley House Inc,919 2nd Ave W.,Seattle,WA,98119,3879900925,7,MAGNOLIA / QUEEN ANNE,47.62747,-122.35961,1960,1,6,"44,016",0,"44,016","Multifamily Housing, Parking",Multifamily Housing,"37,296",Parking,"6,720",,,,100,20.39999962,21.70000076,64.09999847,68.09999847,"761,504.875","808,335.3125",0,"223,184.2969","761,505",0,0,false,,Compliant,,5.31,0.12
23576,2016,Multifamily LR (1-4),Low-Rise Multifamily,Olympus Manor,220 W Olympic Pl,Seattle,WA,98119,3879900965,7,MAGNOLIA / QUEEN ANNE,47.627,-122.36028,1930,1,3,"31,552",0,"31,552",Multifamily Housing,Multifamily Housing,"31,552",,,,,,73,52.29999924,57.79999924,72.69999695,78.5,"1,648,730.5","1,822,360.5",0,"78,978.5","269,475","13,792.55957","1,379,256",false,,Compliant,,75.13,2.38
23577,2016,Multifamily LR (1-4),Low-Rise Multifamily,Olympic Arms & Grayson Apartments,201 & 209 W Olympic Pl,Seattle,WA,98119,3879901010,7,MAGNOLIA / QUEEN ANNE,47.62643,-122.35956,1925,1,3,"29,533",0,"29,533",Multifamily Housing,Multifamily Housing,"29,533",,,,,,96,45.90000153,49.59999847,68.30000305,72.19999695,"1,355,062.75","1,465,452.125",0,"83,327.60156","284,314","10,707.49023","1,070,749",false,,Compliant,,58.85,1.99
23578,2016,Multifamily LR (1-4),Low-Rise Multifamily,Viking Apartments,715 2nd Ave. W.,Seattle,WA,98119,3879901040,7,MAGNOLIA / QUEEN ANNE,47.6261,-122.35953,1930,1,3,"20,688",0,"20,688",Multifamily Housing,Multifamily Housing,"20,688",,,,,,30,72.19999695,78.5,98.80000305,105.4000015,"1,493,131.75","1,623,081.125",0,"66,700.10156","227,581","12,655.50977","1,265,551",false,,Compliant,,68.8,3.33
23579,2016,Multifamily LR (1-4),Low-Rise Multifamily,Halmark Apartments,705 2nd Ave W,Seattle,WA,98119,3879901050,7,DOWNTOWN,47.60304,-122.33362,1946,1,3,"22,972",0,"22,972",Multifamily Housing,Multifamily Housing,"22,972",,,,,,49,60.29999924,66.5,84,90.5,"1,385,975.75","1,528,661.5",0,"66,532.79688","227,010","11,589.66016","1,158,966",false,,Compliant,,63.14,2.75
23589,2016,Multifamily LR (1-4),Low-Rise Multifamily,Michaelson Manor,320 W Roy St,Seattle,WA,98119,3879901430,7,MAGNOLIA / QUEEN ANNE,47.62611,-122.36129,1985,1,4,"49,034",0,"49,034","Multifamily Housing, Parking",Multifamily Housing,"49,034",Parking,"3,540",,,,85,27.39999962,29.10000038,86,91.5,"1,342,943.25","1,428,673.75",0,"393,594.0938","1,342,943",0,0,false,,Compliant,,9.36,0.19
23590,2016,Multifamily LR (1-4),Low-Rise Multifamily,500 W Olympic Place,500 W Olympic Place,Seattle,WA,98133,3879901620,7,MAGNOLIA / QUEEN ANNE,47.627,-122.36372,1962,1,4,"33,164",0,"33,164","Multifamily Housing, Parking",Multifamily Housing,"27,008",Parking,"6,156",,,,91,22.70000076,23.89999962,71.09999847,75.09999847,"611,911.5","645,675.6875",0,"179,341","611,911",0,0,false,,Compliant,,4.27,0.13
23593,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chelsea Court Apartments,620 W Olympic Pl,Seattle,WA,98119,3879901915,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.36583,1907,1,4,"38,407",0,"38,407",Multifamily Housing,Multifamily Housing,"38,407",,,,,,57,31.5,34.20000076,98.80000305,107.3000031,"1,208,168.75","1,312,808.125",0,"354,094","1,208,169",0,0,false,,Compliant,,8.42,0.22
23594,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Skyline House Apartments,600 W Olympic PL,Seattle,WA,98119,3879901925,7,MAGNOLIA / QUEEN ANNE,47.62767,-122.36518,1955,1,6,"88,422",0,"88,422",Multifamily Housing,Multifamily Housing,"75,086",,,,,,86,58.70000076,63.90000153,91.59999847,97.09999847,"4,409,881.5","4,799,367",0,"315,671.5938","1,077,071","33,328.09766","3,332,810",false,,Compliant,,184.51,2.09
23595,2016,Multifamily LR (1-4),Low-Rise Multifamily,KINNEAR (ID23595),905 OLYMPIC WAY W,Seattle,WA,98119,3879901970,7,MAGNOLIA / QUEEN ANNE,47.62862,-122.36827,1907,1,4,"34,498",0,"34,498",Multifamily Housing,Multifamily Housing,"34,498",,,,,,100,26.39999962,28.89999962,37.20000076,39.90000153,"910,639.1875","997,765.375",0,"45,935.30078","156,731","7,539.080566","753,908",false,,Compliant,,41.13,1.19
23605,2016,Multifamily LR (1-4),Low-Rise Multifamily,HIllcourt Apartments,3022 NE 140th,Seattle,WA,98125,7663700821,5,NORTH,47.73052,-122.29555,1985,1,4,"56,074",0,"56,074","Multifamily Housing, Parking",Multifamily Housing,"56,074",Parking,0,,,,71,27.89999962,29.60000038,87.69999695,93.09999847,"1,566,177","1,661,975.875",0,"459,020.1875","1,566,177",0,0,false,,Compliant,,10.92,0.19
23609,2016,Multifamily LR (1-4),Low-Rise Multifamily,Del Mar Apt,14033 32nd ave ne,Seattle,WA,98125,7663700860,5,NORTH,47.73108,-122.29422,1981,1,4,"43,132",0,"43,132",Multifamily Housing,Multifamily Housing,"43,132",,,,,,46,28.5,30,89.5,94.19999695,"1,228,837.25","1,293,593",0,"360,151.5938","1,228,837",0,0,false,,Compliant,,8.57,0.2
23610,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Parkway 1,14019 32nd Ave NE,Seattle,WA,98125,7663700871,5,NORTH,47.73072,-122.29476,1968,1,5,"25,671",0,"25,671",Multifamily Housing,Multifamily Housing,"25,671",,,,,,92,26.5,28.39999962,83.19999695,89,"680,395.875","727,886.375",0,"199,412.5938","680,396",0,0,false,,Compliant,,4.74,0.18
23611,2016,Multifamily LR (1-4),Low-Rise Multifamily,Parkway 2,14023 32nd Ave NE,Seattle,WA,98125,7663700870,5,NORTH,47.73082,-122.29418,1993,1,4,"31,379",0,"31,379","Multifamily Housing, Parking",Multifamily Housing,"31,379",Parking,"5,829",,,,66,28.10000038,29.60000038,88.30000305,92.90000153,"882,759.1875","928,743.5",0,"258,721.9063","882,759",0,0,false,,Compliant,,6.15,0.2
23612,2016,Multifamily LR (1-4),Low-Rise Multifamily,Hidden Streams Apartments,3032 NE 140th St,Seattle,WA,98125,7663700880,5,NORTH,47.73014,-122.29514,1969,1,4,"24,052",0,"24,052","Multifamily Housing, Parking",Multifamily Housing,"24,052",Parking,"1,280",,,,34,33,35.79999924,103.5,112.3000031,"792,939.3125","860,330.5",0,"232,397.2031","792,939",0,0,false,,Compliant,,5.53,0.23
23615,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Promenade at the Park Apartments,3215 NE 143rd St,Seattle,WA,98125,7663700891,5,NORTH,47.73182,-122.29322,2003,1,6,"119,355",0,"119,355",Multifamily Housing,Multifamily Housing,"72,985",,,,,,70,28.20000076,29.5,88.59999847,92.69999695,"2,059,083.25","2,155,060",0,"603,482.6875","2,059,083",0,0,false,,Compliant,,14.35,0.12
23618,2016,NonResidential,Warehouse,"Ocean Beauty Alaska Bldg, LLC",1120 W Ewing St,Seattle,WA,98119,7666200070,7,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1957,1,1,"38,255",0,"38,255",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"38,255",,,,,,12,25.79999924,30.70000076,49,54.90000153,"985,401.8125","1,173,175.75",0,"117,768.1016","401,825","5,835.77002","583,577",false,,Compliant,,33.8,0.88
23622,2016,Campus,Other,FT C15 Fishermen's Center,1900 West Nickerson Street,Seattle,WA,98119,7666200105,7,MAGNOLIA / QUEEN ANNE,47.65561,-122.38063,1955,23,1,"260,241",0,"260,241",Other,Other,"260,241",,,,,,,130.6999969,138.5,353.2000122,374.5,"34,012,980","36,034,584",0,"7,882,361","26,894,616","71,183.61719","7,118,362",false,,Compliant,,565.55,2.17
23632,2016,Multifamily LR (1-4),Low-Rise Multifamily,Seventy-O-One,7001 Sand Point Way NE,Seattle,WA,98115,7698500000,4,NORTHEAST,47.67965,-122.26401,1970,1,4,"144,779",0,"144,779",Multifamily Housing,Multifamily Housing,"144,779",,,,,,57,27.89999962,28.89999962,87.69999695,90.69999695,"4,042,957.75","4,180,752.5",0,"1,184,923","4,042,957",0,0,false,,Compliant,,28.19,0.19
23633,2016,Multifamily LR (1-4),Low-Rise Multifamily,7300 Woodlawn Avenue Condominium,7300 Woodlawn Ave NE,Seattle,WA,98115,7698510000,6,NORTHWEST,47.6815,-122.32507,1967,1,3,"20,210",0,"20,210","Multifamily Housing, Parking",Multifamily Housing,"20,000",Parking,700,,,,87,26.79999924,28.5,69.09999847,73.80000305,"536,642.875","570,029.6875",0,"114,820.2969","391,767","1,448.76001","144,876",false,,Compliant,,10.43,0.52
23637,2016,Multifamily LR (1-4),Low-Rise Multifamily,J & E Apartments,7910 Rainier Ave S,Seattle,WA,98118,7701400030,2,SOUTHEAST,47.53104,-122.26968,1956,2,2,"21,708",0,"21,708",Multifamily Housing,Multifamily Housing,"21,708",,,,,,52,67.40000153,75.90000153,106.8000031,115.6999969,"1,464,009.25","1,648,163.875",0,"109,621.3984","374,028","10,899.80957","1,089,981",false,,Compliant,,60.5,2.79
23639,2016,Multifamily LR (1-4),Low-Rise Multifamily,Seward Park Condo,7322 Rainier Ave S,Seattle,WA,98118,7701420000,2,SOUTHEAST,47.53647,-122.2688,2006,1,2,"55,842",0,"55,842","Multifamily Housing, Parking",Multifamily Housing,"42,762",Parking,"13,080",,,,29,32.5,34.59999847,102,108.8000031,"1,388,812","1,481,243.75",0,"407,037.5","1,388,812",0,0,false,,Compliant,,9.68,0.17
23641,2016,Multifamily HR (10+),High-Rise Multifamily,Shannon Condominium,601 Belmont Ave E,Seattle,WA,98102,7714600000,3,EAST,47.62464,-122.32444,1970,1,12,"97,160","15,303","81,857","Multifamily Housing, Parking",Multifamily Housing,"108,000",Parking,"12,000",,,,17,36.79999924,40.90000153,115.5,128.5,"3,971,959.75","4,419,299.5",0,"1,164,114.75","3,971,960",0,0,false,,Compliant,,27.69,0.28
23643,2016,Multifamily LR (1-4),Low-Rise Multifamily,Sheffield Condominium,200 17th Ave E,Seattle,WA,98112,7732050000,3,Central,47.61991,-122.3098,1929,1,4,"23,875",0,"23,875",Multifamily Housing,Multifamily Housing,"23,875",,,,,,51,52.70000076,59.59999847,82.09999847,89.69999695,"1,258,978.375","1,423,024.125",0,"89,419.20313","305,098","9,538.799805","953,880",false,,Compliant,,52.79,2.21
23652,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID23652) Shilshole View,6044 SEAVIEW AVE NW,Seattle,WA,98107,7755380000,6,BALLARD,47.67334,-122.40606,1999,1,4,"28,467",0,"28,467","Multifamily Housing, Office",Multifamily Housing,"21,804",Office,"3,032",,,,,19.5,20.20000076,61.29999924,63.29999924,"485,122.4063","500,830.1875",0,"142,181.2031","485,122",0,0,false,,Compliant,,3.38,0.12
23653,2016,NonResidential,Small- and Mid-Sized Office,Ship Canal,146 North Canal Street,Seattle,WA,98103,7759900000,6,LAKE UNION,47.65103,-122.35541,1989,1,3,"48,924",0,"48,924","Office, Parking",Office,"31,325",Parking,"13,143",,,,71,72.90000153,76.59999847,166.1000061,166.6999969,"2,282,551.25","2,398,376.5",0,"393,720.0938","1,343,373","9,391.780273","939,178",false,,Compliant,,59.24,1.21
23657,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Siena Condominium,326 Queen Anne Ave N,Seattle,WA,98109,7787750000,7,MAGNOLIA / QUEEN ANNE,47.62177,-122.35636,2001,1,6,"22,551",0,"22,551","Medical Office, Multifamily Housing, Parking",Multifamily Housing,"21,642",Parking,"4,200",Medical Office,909,,,40.59999847,42.29999924,117,120.5,"914,488.625","953,815.1875",0,"235,384.0938","803,131","1,113.579956","111,358",false,,Compliant,,11.51,0.51
23658,2016,Multifamily LR (1-4),Low-Rise Multifamily,Siena del Lago Condominium,2037-2059 Minor Avenue East,Seattle,WA,98102,7787800000,4,LAKE UNION,47.63794,-122.32867,1989,1,2,"21,643",0,"21,643",Multifamily Housing,Multifamily Housing,"21,643",,,,,,,43.59999847,48.20000076,72,77.59999847,"943,183.3125","1,043,790.313",0,"79,724.89844","272,021","6,711.620117","671,162",false,,Compliant,,37.54,1.73
23660,2016,Multifamily LR (1-4),Low-Rise Multifamily,Signature Place Condominium,804 2nd Ave N,Seattle,WA,98109,7792100000,7,MAGNOLIA / QUEEN ANNE,47.62657,-122.35334,1994,1,4,"26,964","4,304","22,660",Multifamily Housing,Multifamily Housing,"22,664",,,,,,89,25.79999924,26.5,68.90000153,69.59999847,"585,077.125","600,720.6875",0,"132,769.0938","453,008","1,320.689941","132,069",false,,Compliant,,10.17,0.38
23661,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Site 17 Condo HOA,2440 Western Ave,Seattle,WA,98121,7802000000,7,DOWNTOWN,47.61386,-122.3489,1998,1,8,"139,301",0,"139,301","Multifamily Housing, Other, Restaurant, Supermarket/Grocery Store",Multifamily Housing,"94,506",Supermarket/Grocery Store,"1,448",Restaurant,"1,066",,,34.59999847,36.5,105.3000031,110.0999985,"3,375,091.5","3,557,937.5",0,"943,129.3125","3,217,957","1,571.339966","157,134",false,,Compliant,,30.78,0.22
23671,2016,NonResidential,Small- and Mid-Sized Office,Areis Building,2366 Eastlake Avenue East,Seattle,WA,98102,2902200925,4,LAKE UNION,47.64168,-122.32562,1959,1,4,"50,333","18,036","32,297",Office,Office,"50,333",,,,,,88,31.79999924,35,99.90000153,109.9000015,"1,602,084.375","1,761,932.5",0,"469,544","1,602,084",0,0,false,,Compliant,,11.17,0.22
23672,2016,NonResidential,Small- and Mid-Sized Office,2324 Eastlake,2324 Eastlake Ave E,Seattle,WA,98102,2902200965,4,LAKE UNION,47.6404,-122.32553,1986,1,4,"57,432","21,906","35,526","Office, Parking",Office,"34,160",Parking,"19,650",,,,,73.80000305,77.19999695,231.6999969,242.5,"2,520,483.25","2,638,076.5",0,"738,711.3125","2,520,483",0,0,false,,Compliant,,17.57,0.31
23673,2016,NonResidential,Small- and Mid-Sized Office,2300 Eastlake,2300 Eastlake Ave E,Seattle,WA,98102,2902200980,4,LAKE UNION,47.63995,-122.32557,1969,1,3,"25,912","7,956","17,956","Office, Parking",Office,"17,332",Parking,"9,162",,,,,38.5,40.79999924,120.8000031,128.1000061,"666,740.3125","706,926",0,"195,410.4063","666,740",0,0,false,,Compliant,,4.65,0.18
23674,2016,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,2345 Eastlake Ave E,Seattle,WA,98102,2902201025,4,LAKE UNION,47.64113,-122.32625,2000,1,3,"57,132","21,908","35,224","Office, Parking",Office,"33,705",Parking,"21,908",,,,73,59.20000076,59.20000076,185.8999939,185.8999939,"1,994,967.75","1,994,967.75",0,"584,691.5","1,994,967",0,0,false,,Compliant,,13.91,0.24
23677,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Stewart Manor,6339 34th Ave SW,Seattle,WA,98126,3277800690,1,DELRIDGE,47.54539,-122.37544,1968,1,6,"49,510",0,"49,510",Multifamily Housing,Multifamily Housing,"49,510",,,,,,21,55.90000153,60.09999847,152.6000061,165.1999969,"2,765,612.25","2,974,883.75",0,"652,294.5","2,225,629","5,399.82959","539,983",false,,Compliant,,44.19,0.89
23679,2016,Multifamily LR (1-4),Low-Rise Multifamily,Alder Crest Apartments,6520 35th Ave SW,Seattle,WA,98126,3277801539,1,DELRIDGE,47.54371,-122.37605,1977,1,3,"23,664",0,"23,664","Multifamily Housing, Parking",Multifamily Housing,"22,124",Parking,0,,,,24,46.79999924,50.5,146.8999939,158.6999969,"1,034,808.875","1,117,852.25",0,"303,285.0938","1,034,809",0,0,false,,Compliant,,7.21,0.3
23680,2016,Multifamily LR (1-4),Low-Rise Multifamily,"Sgt Jose Canagas, Sr. Apts",6025 Lanham Pl SW,Seattle,WA,98126,3278601900,1,DELRIDGE,47.54733,-122.37377,2006,1,3,"42,169",800,"41,369",Multifamily Housing,Multifamily Housing,"36,628",,,,,,55,30.70000076,32.20000076,96.30000305,101.1999969,"1,123,073.25","1,180,853.75",0,"329,153.9063","1,123,073",0,0,false,,Compliant,,7.83,0.19
23681,2016,Multifamily LR (1-4),Low-Rise Multifamily,Providence Elizabeth House,3201 S.W. Graham St.,Seattle,WA,98126,3278603180,1,DELRIDGE,47.54634,-122.37349,2006,1,4,"56,334",0,"56,334",Multifamily Housing,Multifamily Housing,"56,934",,,,,,76,34,35.79999924,81.69999695,85.69999695,"1,934,971","2,039,108.875",0,"367,106.4063","1,252,567","6,824.039551","682,404",false,,Compliant,,44.97,0.8
23682,2016,Multifamily LR (1-4),Senior Care Community,BRIDGE PARK HOLIDAY RETIREMENT,(ID23682) 3204 SW MORGAN ST,Seattle,WA,98126,3278603190,1,DELRIDGE,47.54542,-122.3734,2008,1,3,"144,682",0,"144,682","Restaurant, Senior Care Community",Senior Care Community,"120,513",Restaurant,"24,169",,,,96,35.40000153,36.90000153,0,0,"5,121,586","5,333,731",0,"1,055,629.375","3,601,807",0,0,false,,Compliant,,25.11,0.17
23689,2016,NonResidential,Worship Facility,The Salvation Army,9050 16th Ave. SW,Seattle,WA,98106,3298700490,1,DELRIDGE,47.52172,-122.35487,1957,1,2,"24,224",0,"24,224","Parking, Worship Facility",Worship Facility,"24,224",Parking,0,,,,52,40,43.20000076,88.09999847,91.5,"968,026.3125","1,045,964.625",0,"156,780.5938","534,935","4,330.90918","433,091",false,,Compliant,,26.73,1.1
23691,2016,NonResidential,Worship Facility,Westood Christian Community,9252 16TH AVE SW,Seattle,WA,98106,3298700615,1,DELRIDGE,47.51989,-122.35489,1963,1,1,"23,706",0,"23,706",Worship Facility,Worship Facility,"23,706",,,,,,78,16.89999962,19.29999924,33.29999924,35.79999924,"400,770.9063","456,483.0938",0,"51,837.30078","176,869","2,239.020264","223,902",false,,Compliant,,13.12,0.55
23695,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Highland Queen Anne,900 Warren AVE N,Seattle,WA,98109,3299400000,7,MAGNOLIA / QUEEN ANNE,47.62742,-122.35361,1963,1,5,"27,288",0,"27,288",Multifamily Housing,Multifamily Housing,"27,288",,,,,,53,51.5,55.29999924,87.40000153,91.30000305,"1,406,687.5","1,508,004.5",0,"127,320.2031","434,417","9,722.709961","972,271",false,,Compliant,,54.67,2
23701,2016,NonResidential,Warehouse,Rung Building,1136 S. Albro Place,Seattle,WA,98108,3467800005,2,GREATER DUWAMISH,47.5465,-122.31704,1963,1,1,"31,900",0,"31,900","Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,"28,000",Office,"4,000",,,,,61.40000153,61.40000153,192.8000031,192.8000031,"1,964,681.25","1,964,681.25",0,"575,815.125","1,964,681",0,0,false,,Compliant,,13.7,0.43
23708,2016,Multifamily LR (1-4),Low-Rise Multifamily,Anne Vista Apartments,2416-2420 54th Pl Sw,Seattle,WA,98116,3505100761,1,SOUTHWEST,47.58229,-122.40147,1957,1,3,"20,184",0,"20,184",Multifamily Housing,Multifamily Housing,"20,184",,,,,,100,8.199999809,8.699999809,25.60000038,27.20000076,"164,817.9063","175,114.5",0,"48,305.39844","164,818",0,0,false,,Non-Compliant,Low outlier,1.15,0.06
23711,2016,NonResidential,Other,Fauntleroy School House,9131 California Ave SW,Seattle,WA,98136,3524039040,1,SOUTHWEST,47.5219,-122.38787,1917,1,1,"49,066",0,"49,066",Social/Meeting Hall,Social/Meeting Hall,"49,000",,,,,,,78.30000305,91.90000153,105.0999985,119.5,"3,835,202","4,504,593.5",0,"157,680.2031","538,005","32,971.96875","3,297,197",false,,Compliant,,178.86,3.65
23712,2016,NonResidential,Worship Facility,Fauntleroy Church UCC,9140 California Ave SW,Seattle,WA,98136,3524039078,1,SOUTHWEST,47.52097,-122.38688,1952,1,3,"30,740",0,"30,740","Other - Recreation, Worship Facility",Worship Facility,"28,293",Other - Recreation,"11,630",,,,,42.20000076,46.29999924,76.40000153,81,"1,686,262.25","1,849,185.25",0,"179,493.9063","612,433","10,738.29004","1,073,829",false,,Compliant,,61.3,1.99
23713,2016,Multifamily LR (1-4),Low-Rise Multifamily,Starliter,8708 Rainier Ave South,Seattle,WA,98118,3524049011,2,SOUTHEAST,47.52481,-122.26961,1962,1,4,"21,540",0,"21,540",Multifamily Housing,Multifamily Housing,"21,540",,,,,,72,36.40000153,38,114.1999969,119.3000031,"783,104.125","818,074.6875",0,"229,514.7031","783,104",0,0,false,,Compliant,,5.46,0.25
23714,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lake Washington Apartments(23714),9061 Seward Park Ave S,Seattle,WA,98118,3524049015,2,SOUTHEAST,47.52175,-122.26466,1947,1,2,"332,900",0,"332,900",Multifamily Housing,Multifamily Housing,"332,900",,,,,,32,37.70000076,40.70000076,118.1999969,127.5,"12,549,118","13,535,222",0,"3,670,992.5","12,525,426",236.903244,"23,690",false,,Compliant,,88.58,0.27
23716,2016,NonResidential,Supermarket / Grocery Store,Saars Marketplace Foods,9000 Rainier Ave So,Seattle,WA,98118,3524049132,2,SOUTHEAST,47.52262,-122.26922,1959,1,1,"67,450",0,"67,450",Supermarket/Grocery Store,Supermarket/Grocery Store,"42,760",,,,,,97,66.5,66.5,170.6000061,170.6000061,"2,842,819.5","2,842,819.5",0,"604,265.625","2,061,754","7,810.649902","781,065",false,,Compliant,,55.86,0.83
23722,2016,SPS-District K-12,K-12 School,North Beach Elementary,9018 24th Ave N.W.,Seattle,WA,98117,3526039024,6,BALLARD,47.69497,-122.38704,1958,1,1,"39,971",0,"39,971",K-12 School,K-12 School,"40,867",,,,,,,0,0,0,0,0,0,0,0,0,"9,455.367188","945,537",false,,Missing Data,,50.22,1.26
23723,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Domaine,2483 Birch Ave N,Seattle,WA,98109,3528900665,7,MAGNOLIA / QUEEN ANNE,47.64163,-122.34634,2006,1,6,"67,796","11,761","56,035","Multifamily Housing, Parking",Multifamily Housing,"39,469",Parking,"23,160",,,,4,101.3000031,108.1999969,258,274.3999939,"3,996,541.5","4,270,405.5",0,"839,738.875","2,865,189","11,313.51953","1,131,352",false,,Compliant,,80.06,1.18
23725,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Hudson,2450 Aurora Avenue North,Seattle,WA,98109,3528900745,7,MAGNOLIA / QUEEN ANNE,47.64115,-122.34575,1987,1,4,"120,693","8,543","112,150","Multifamily Housing, Parking",Multifamily Housing,"120,693",Parking,"14,857",,,,84,29.89999962,32.09999847,70.30000305,75.30000305,"3,608,955.75","3,874,552.5",0,"657,905.8125","2,244,775","13,641.81055","1,364,181",false,,Compliant,,88.1,0.73
